0.01	1	1	1	1
0.0109749876549306	1	1	1	1
0.0120450354025878	0.999977493960748	0.999999994523639	0.999999999998994	0.999999999999998
0.0132194114846603	0.999950386705613	0.999999986578679	0.999999999997237	1
0.0145082877849594	0.99991773787757	0.99999997505242	0.999999999994166	0.999999999999997
0.0159228279334109	0.999878415087219	0.999999958330708	0.999999999988808	0.999999999999998
0.0174752840000768	0.999831054764873	0.999999934071955	0.999999999979432	0.999999999999994
0.0191791026167249	0.999774015062356	0.999999898879446	0.999999999963051	0.999999999999986
0.0210490414451202	0.999705319203644	0.999999847825991	0.999999999934441	0.999999999999972
0.0231012970008316	0.999622587367282	0.999999773764674	0.999999999884438	0.999999999999944
0.0253536449397011	0.999522954807843	0.999999666329227	0.999999999797072	0.999999999999879
0.0278255940220712	0.999402973478362	0.999999510484738	0.999999999644424	0.999999999999744
0.0305385550883341	0.999258493889672	0.999999284426399	0.999999999377732	0.999999999999461
0.0335160265093884	0.999084523324611	0.999998956533689	0.999999998911794	0.999999999998872
0.0367837977182863	0.9988750558023	0.999998480955961	0.999999998097817	0.999999999997628
0.0403701725859655	0.99862286834893	0.999997791216074	0.999999996675908	0.999999999995006
0.0443062145758388	0.998319277167065	0.9999967909444	0.999999994192222	0.999999999989495
0.0486260158006535	0.997953846198964	0.999995340460377	0.999999989854307	0.999999999977898
0.0533669923120631	0.997514039353355	0.999993237347625	0.999999982278732	0.999999999953511
0.0585702081805666	0.996984806322737	0.999990188347541	0.999999969050812	0.999999999902222
0.0642807311728432	0.996348090494475	0.999985768713573	0.999999945957	0.999999999794382
0.0705480231071864	0.995582246017591	0.999979363471939	0.999999905646898	0.999999999567695
0.0774263682681127	0.994661349740447	0.999970082604003	0.999999835302707	0.999999999091286
0.0849753435908644	0.993554392659722	0.999956638694626	0.999999712582099	0.999999998090426
0.093260334688322	0.992224334995641	0.999937170650991	0.999999498561386	0.999999995988563
0.102353102189903	0.990627009443545	0.99990899009786	0.999999125472784	0.999999991576659
0.112332403297803	0.988709859148181	0.999868217193533	0.999998475420288	0.99999998232115
0.123284673944207	0.986410501354102	0.999809258814453	0.999997343490391	0.999999962917899
0.135304777457981	0.983655115675663	0.999724062928355	0.999995373926219	0.999999922274763
0.148496826225446	0.98035666907246	0.999601056770836	0.999991949929541	0.999999837226959
0.162975083462064	0.976413009935783	0.999423641103158	0.999986003888354	0.999999659476161
0.178864952905743	0.971704893677277	0.99916806620277	0.99997569159931	0.999999288520152
0.196304065004027	0.966094044716334	0.998800455585524	0.999957835179098	0.999998515729049
0.215443469003188	0.959421417696377	0.998272670602239	0.999926974983821	0.999996909275653
0.236448941264541	0.951505896434005	0.997516626581736	0.999873765705517	0.999993578522904
0.259502421139974	0.942143763043708	0.996436590480722	0.999782283163706	0.999986694492592
0.28480358684358	0.931109378698596	0.994898936994573	0.999625544452887	0.999972521152449
0.312571584968824	0.91815763189754	0.992718865927408	0.999358145623448	0.999943476607554
0.343046928631492	0.903028810169023	0.989643779437708	0.998904350422489	0.999884297831594
0.376493580679247	0.885456603399645	0.985333531185414	0.9981392150164	0.999764566010189
0.413201240011534	0.865179902093727	0.979338803182254	0.996859506173825	0.999524416793237
0.453487850812858	0.841958848841026	0.97108069470061	0.994740621910488	0.999047907699501
0.497702356433211	0.815595170090014	0.959837413430046	0.991276346774018	0.99811506634506
0.546227721768434	0.785956112244049	0.944747619186362	0.985701881350398	0.996319655850327
0.599484250318941	0.753000342422908	0.924843592897917	0.976910147474922	0.992937985596649
0.657933224657568	0.716803061788325	0.899128777467437	0.963390215034694	0.986742649972844
0.722080901838546	0.67757656115628	0.866709677816558	0.943244780398668	0.975790148766677
0.792482898353917	0.635681885959114	0.826977706008551	0.914369059729657	0.957293080052325
0.869749002617783	0.591627563646279	0.779811774039112	0.874863124367318	0.927808306306942
0.954548456661834	0.546052744616483	0.725745010885254	0.823658041802161	0.884024396861198
1.04761575278966	0.49969456511268	0.666026189713909	0.76115918574887	0.824180771395976
1.14975699539774	0.453342581707287	0.602526258021069	0.689559869068442	0.749503569863204
1.26185688306602	0.407785930645526	0.537494007285639	0.612547164272135	0.664547512061912
1.38488637139387	0.36376054658472	0.473227047986697	0.534456062289272	0.575882797853279
1.51991108295293	0.321903761234392	0.411757314496373	0.459273307637097	0.48991503697786
1.66810053720006	0.282721897972897	0.354634917230184	0.389935470008587	0.411236143914965
1.83073828029537	0.246573664092758	0.302844581291671	0.328108339258296	0.342175480296537
2.00923300256505	0.213669104605076	0.256837976986998	0.274348942777557	0.283239766524473
2.20513073990305	0.184081438213135	0.216637196975404	0.228437414920884	0.23382699392335
2.42012826479438	0.157767716028978	0.181962792473336	0.189708376100034	0.192825271793938
2.65608778294669	0.134593973389531	0.152353401293605	0.157302409350106	0.158990568162172
